VehicleID,Brand,Year,Model,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
245,Audi,2007,Q7,2007 Audi Q7 4.2 FSI Quattro,USED,Automatic,4.2,AWD,Premium,13.6,200000,Grey / Black,"South Melbourne, VIC",8.0,SUV,4,5,14950
246,Audi,1999,TT,1999 Audi TT Quattro,USED,Manual,1.8,AWD,Premium,10.5,204026,Silver / Black,"Ringwood, VIC",4.0,Coupe,2,4,15999
251,Audi,2018,Q2,2018 Audi Q2 1.4 Tfsi Design,USED,Automatic,1.4,Front,Premium,5.3,143539,Black / Black,"Pinkenba, QLD",4.0,SUV,4,5,25990
252,Audi,2018,Q5,2018 Audi Q5 3.0 TDI Quattro Sport,USED,Automatic,3.0,AWD,Diesel,6.1,81383,White / Nougat Brown,"Zetland, NSW",6.0,SUV,4,5,49880
253,Audi,2019,TT,2019 Audi TT 45 Tfsi Quattro S Tronic,USED,Automatic,2.0,AWD,Premium,6.6,48587,White / Black,"Gosford, NSW",4.0,Coupe,2,2,71880
254,Audi,2018,A3,2018 Audi A3 1.4 Tfsi Sportback COD,USED,Automatic,1.4,Front,Premium,5.0,39972,Silver / Black,"Chatswood, NSW",4.0,Hatchback,5,5,32800
255,Audi,2018,Q5,2018 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,39299,Blue / Beige Leather,"Toowoomba City, QLD",4.0,SUV,4,5,54995
256,Audi,2019,A4,2019 Audi A4 45 Tfsi Quattro S Tronic Sport,USED,Automatic,2.0,AWD,Premium,6.3,94068,Blue / Black,"Gosford, NSW",4.0,Sedan,4,5,43480
257,Audi,2021,A4,2021 Audi A4 35 Tfsi S Line Mhev,USED,Automatic,2.0,Front,Premium,6.1,29945,White / Black,"Artarmon, NSW",4.0,Sedan,4,5,57990
258,Audi,2016,Q5,2016 Audi Q5 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.9,98098,White / Black,"Smeaton Grange, NSW",4.0,SUV,4,5,36888
259,Audi,2021,Q7,2021 Audi Q7 45 TDI Quattro Mhev,USED,Automatic,3.0,AWD,Hybrid,7.0,52726,White / Black,"Maryville, NSW",6.0,SUV,4,7,88990
260,Audi,2021,A6,2021 Audi A6 45 Tfsi Quattro S Line Mhev,USED,Automatic,2.0,AWD,Hybrid,7.3,16896,Black / Black,"Zetland, NSW",4.0,Sedan,4,5,85880
261,Audi,2015,Q7,2015 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,99503,Blue / Beige,"Hoppers Crossing, VIC",6.0,SUV,4,7,49990
262,Audi,2023,A3,2023 Audi A3 35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,277,White / Black,"Mornington, VIC",4.0,Sedan,4,5,58490
265,Audi,2020,A3,2020 Audi A3 35 Tfsi (1.4 Tfsi),USED,Automatic,1.4,Front,Premium,4.9,73172,Grey / Black,"Zetland, NSW",4.0,Sedan,4,5,34880
266,Audi,2014,Q3,2014 Audi Q3 2.0 TDI Quattro (130KW),USED,Automatic,2.0,AWD,Diesel,5.9,73021,White / Black Leather,"Minchinbury, NSW",4.0,SUV,4,5,27995
269,Audi,2018,Q7,2018 Audi Q7 3.0 TDI Quattro (160KW),USED,Automatic,3.0,AWD,Diesel,5.9,191200,Grey / Black/Black,"Berwick, VIC",6.0,SUV,4,7,41990
271,Audi,2023,A5,2023 Audi A5 45 Tfsi Quattro S Line Mhev,DEMO,-,2.0,AWD,Hybrid,7.1,2088,Black / Black/Black,"Artarmon, NSW",4.0,Other,4,5,96888
272,Audi,2013,A5,2013 Audi A5 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.0,53000,Grey / Black,"Ringwood, VIC",4.0,Coupe,2,4,29900
274,Audi,2019,Q7,2019 Audi Q7 45 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,34580,White / Black,"Pennant Hills, NSW",6.0,SUV,4,7,74800
276,Audi,2022,Q3,2022 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2828,Grey / Black,"Mornington, VIC",4.0,SUV,4,5,59990
277,Audi,2019,Q2,2019 Audi Q2 40 Tfsi Quattro (2.0 Tfsi),USED,Automatic,2.0,AWD,Premium,6.5,36873,Black / Leather,"Phillip, ACT",4.0,SUV,4,5,41633
278,Audi,2009,Q5,2009 Audi Q5 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,8.5,190000,Grey / Black,"Acacia Ridge, QLD",4.0,SUV,4,5,12999
280,Audi,2022,A4,2022 Audi A4 45 Tfsi Quattro S Line Mhev,USED,-,2.0,AWD,Premium,7.1,2001,White / Black,"Zetland, NSW",4.0,Sedan,4,5,71880
283,Audi,2013,A3,2013 Audi A3 Sportback 1.4 Tfsi Attraction,USED,Automatic,1.4,Front,Premium,5.0,113870,White / Black Leather,"Berwick, VIC",4.0,Hatchback,5,5,16999
284,Audi,2018,Q7,2018 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,85380,White / Black,"Tullamarine, VIC",6.0,SUV,4,7,72888
285,Audi,2020,R8,2020 Audi R8 V10 Performance Quattro,USED,Automatic,5.2,AWD,Premium,13.4,2420,Grey / Black,"Wollongong, NSW",10.0,Coupe,2,2,436900
287,Audi,2017,SQ7,2017 Audi SQ7 4.0 TDI V8 Quattro,USED,Automatic,4.0,AWD,Diesel,7.2,136530,Blue / Black,"Blacktown, NSW",8.0,SUV,4,5,72880
288,Audi,2013,A6,2013 Audi A6 2.0 TDI,USED,Automatic,2.0,Front,Diesel,5.0,127588,White / Black,"Mount Druitt, NSW",4.0,Sedan,4,5,21990
291,Audi,2022,Q5,2022 Audi Q5 45 Tfsi Quattro S Line Mhev,DEMO,Automatic,2.0,AWD,Hybrid,8.0,3488,Black / Black/Black,"Melbourne, VIC",4.0,SUV,4,5,95900
292,Audi,2014,Q7,2014 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.4,175271,White / Black,"Minchinbury, NSW",6.0,SUV,4,7,24880
294,Audi,2022,Q3,2022 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,4589,White / Pearl Beige,"Southport, QLD",4.0,SUV,4,5,58490
296,Audi,2010,Q5,2010 Audi Q5 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.5,169790,Grey / Charcoal,"Currumbin Waters, QLD",6.0,SUV,4,5,20990
298,Audi,2017,A3,2017 Audi A3 1.4 Tfsi COD,USED,Automatic,1.4,Front,Premium,4.9,62262,White / Black,"Gosford, NSW",4.0,Sedan,4,5,31990
300,Audi,2023,E-Tron,2023 Audi E-Tron RS GT Quattro,DEMO,Automatic,,AWD,Electric,0.0,2088,Grey / Paranut Brown/Black Dash 2T,"Artarmon, NSW",,Sedan,4,5,283688
302,Audi,2016,Q7,2016 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,151601,Black / Black,"Blacktown, NSW",6.0,SUV,4,7,36880
304,Audi,2003,A4,2003 Audi A4 2.4,USED,Automatic,2.4,Front,Premium,10.0,115910,Gold / Beige Leather,"Elderslie, NSW",6.0,Sedan,4,5,5888
305,Audi,2018,Q7,2018 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,65000,Silver / Black,"Ferntree Gully, VIC",6.0,SUV,4,7,66888
306,Audi,2018,A5,2018 Audi A5 2.0 Tfsi S Tronic Sport,USED,Automatic,2.0,Front,Premium,5.5,97167,Black / Black/Black,"Berwick, VIC",4.0,Hatchback,5,4,44990
307,Audi,2020,Q3,2020 Audi Q3 35 Tfsi,USED,Automatic,1.4,Front,Premium,7.2,19300,Grey / Black/Black,"Wollongong, NSW",4.0,SUV,4,5,49990
308,Audi,2021,A5,2021 Audi A5 45 Tfsi Quattro S Line Mhev,USED,-,2.0,AWD,Hybrid,7.1,41960,Black / Black,"Brown Hill, VIC",4.0,Coupe,2,4,69990
310,Audi,2016,Q3,2016 Audi Q3 2.0 TDI Quattro (110KW),USED,Automatic,2.0,AWD,Diesel,5.2,160934,White / Black,"Cabramatta, NSW",4.0,SUV,4,5,17990
311,Audi,2017,Q5,2017 Audi Q5 2.0 TDI Quattro Design,USED,Automatic,2.0,AWD,Diesel,5.5,69135,Silver / Black,"Dudley Park, WA",4.0,SUV,4,5,41900
312,Audi,2020,RS,2020 Audi RS 5 2.9 Tfsi Quattro,USED,Automatic,2.9,AWD,Premium,8.9,21939,Black / Black,"Maryville, NSW",6.0,Hatchback,5,5,139980
313,Audi,2012,A1,2012 Audi A1 Sportback 1.6 TDI Attraction,USED,Automatic,1.6,Front,Diesel,4.2,129433,Silver / Grey,"Edgeworth, NSW",4.0,Hatchback,5,5,18990
314,Audi,2016,A4,2016 Audi A4 2.0 Tfsi Quattro S Tronic SPT,USED,Automatic,2.0,AWD,Premium,6.3,65037,Blue / Black,"Southport, QLD",4.0,Sedan,4,5,36987
316,Audi,2017,Q2,2017 Audi Q2 2.0 TDI Quattro YD,USED,Automatic,2.0,AWD,Diesel,5.0,72292,Red / Black,"Glebe, NSW",4.0,SUV,4,5,29990
317,Audi,2017,Q7,2017 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,59555,Black / Black/Black,"Tullamarine, VIC",6.0,SUV,4,7,69990
318,Audi,2013,Q3,2013 Audi Q3 2.0 Tfsi Quattro (125KW),USED,Automatic,2.0,AWD,Premium,7.7,109214,Brown / Pistachio Beige,"Artarmon, NSW",4.0,SUV,4,5,21990
319,Audi,2023,A5,2023 Audi A5 45 Tfsi Quattro S Line Mhev,DEMO,-,2.0,AWD,Hybrid,7.1,2088,White / Black/Black,"Artarmon, NSW",4.0,Other,4,5,102488
320,Audi,2019,Q2,2019 Audi Q2 35 Tfsi Design (1.4 Tfsi),USED,Automatic,1.4,Front,Premium,5.3,38049,Grey / Black,"Zetland, NSW",4.0,SUV,4,5,37880
322,Audi,2011,Q5,2011 Audi Q5 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.5,149850,Grey / Black,"Ringwood, VIC",6.0,SUV,4,5,18888
324,Audi,2022,Q5,2022 Audi Q5 40 TDI Quattro Mhev,USED,Automatic,2.0,AWD,Hybrid,5.4,8270,White / Black,"Smeaton Grange, NSW",4.0,SUV,4,5,69418
325,Audi,2016,Q5,2016 Audi Q5 2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.1,92939,White / Black,"Castle Hill, NSW",4.0,SUV,4,5,32990
328,Audi,2016,Q5,2016 Audi Q5 2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.1,40657,Grey / Black Leather,"Brookvale, NSW",4.0,SUV,4,5,38888
333,Audi,2017,Q2,2017 Audi Q2 2.0 TDI Quattro YD,USED,Automatic,2.0,AWD,Diesel,5.0,61480,Blue / Black/Black,"Tullamarine, VIC",4.0,SUV,4,5,38888
334,Audi,2015,Q7,2015 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,103772,Silver / Black,"Glebe, NSW",6.0,SUV,4,7,41950
335,Audi,2010,S4,2010 Audi S4 3.0 Tfsi Quattro,USED,Automatic,3.0,AWD,Premium,9.4,172895,Silver / Black Leather,"Rydalmere, NSW",6.0,Sedan,4,5,22950
336,Audi,2015,S3,2015 Audi S3 Sportback 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.9,105030,Black / Black,"Brooklyn, VIC",4.0,Hatchback,5,5,31932
341,Audi,2021,SQ5,2021 Audi SQ5 3.0 TDI Quattro Mhev Spec Edtn,USED,Automatic,3.0,AWD,Diesel,6.8,27843,White / Black,"Southport, QLD",6.0,SUV,4,5,102990
342,Audi,2017,Q2,2017 Audi Q2 1.4 Tfsi YA COD,USED,Automatic,1.4,Front,Premium,5.3,39348,White / Black,"Alphington, VIC",4.0,SUV,4,5,34990
343,Audi,2013,Q5,2013 Audi Q5 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.4,124470,Grey / Black,"Granville, NSW",6.0,SUV,4,5,21984
344,Audi,2022,Q5,2022 Audi Q5 40 TDI Quattro Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2100,Black / Black,"Artarmon, NSW",4.0,SUV,4,5,79888
346,Audi,2023,Q5,2023 Audi Q5 40 TDI Quattro Sport Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2088,Grey / Black,"Artarmon, NSW",4.0,SUV,4,5,88250
347,Audi,2023,Q3,2023 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2088,White / Black,"Artarmon, NSW",4.0,SUV,4,5,62788
351,Audi,2020,SQ8,2020 Audi SQ8 TDI Quattro,USED,Automatic,4.0,AWD,Diesel,7.8,47750,Black / Black,"West Perth, WA",8.0,SUV,4,5,164889
352,Audi,2013,A3,2013 Audi A3 Sportback 2.0 TDI Ambition,USED,Automatic,2.0,Front,Diesel,4.5,132988,Grey / Black,"Port Melbourne, VIC",4.0,Hatchback,5,5,21980
353,Audi,2023,E-Tron,2023 Audi E-Tron RS GT Quattro,DEMO,Automatic,,AWD,Electric,0.0,2088,Silver / Black/Black,"Artarmon, NSW",,Sedan,4,5,286688
354,Audi,2023,A4,2023 Audi A4 35 Tfsi S Line Mhev,DEMO,Automatic,2.0,Front,Premium,6.1,2001,Black / Black,"Artarmon, NSW",4.0,Sedan,4,5,69788
356,Audi,2023,Q2,2023 Audi Q2 35 Tfsi,USED,Automatic,1.5,Front,Premium,5.2,20,White / Black,"Pennant Hills, NSW",4.0,SUV,4,5,49990
362,Audi,2008,A4,2008 Audi A4 2.0 Avant,USED,Automatic,2.0,Front,Premium,10.9,199306,Silver / Grey,"Bayswater, VIC",4.0,Wagon,4,5,8999
364,Audi,2017,Q5,2017 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,98261,Blue / Black,"Hendra, QLD",4.0,SUV,4,5,33992
365,Audi,2023,Q5,2023 Audi Q5 40 TDI Quattro Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2009,White / Black,"Artarmon, NSW",4.0,SUV,4,5,77888
366,Audi,2018,Q5,2018 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,68954,Green / Black,"Robina, QLD",4.0,SUV,4,5,43490
368,Audi,2017,Q5,2017 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,40225,White / Black,"Tullamarine, VIC",4.0,SUV,4,5,59999
369,Audi,2016,A6,2016 Audi A6 3.0 TDI Biturbo Quattro,USED,Automatic,3.0,AWD,Diesel,6.1,168221,Grey / Black,"Brown Hill, VIC",6.0,Sedan,4,5,38990
370,Audi,2018,A3,2018 Audi A3 35 Tfsi Sprtbck (1.4 Tfsi Cod),USED,Automatic,1.4,Front,Premium,5.0,34921,Red / Black,"Warwick Farm, NSW",4.0,Other,4,5,30880
371,Audi,2022,A3,2022 Audi A3 35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,5709,White / Black,"Zetland, NSW",4.0,Sedan,4,5,47880
375,Audi,2020,Q3,2020 Audi Q3 40 Tfsi Quattro S Line,USED,Automatic,2.0,AWD,Premium,8.3,22948,Black / Black,"Zetland, NSW",4.0,SUV,4,5,66880
380,Audi,2019,S5,2019 Audi S5 3.0 Tfsi Tiptronic,USED,Automatic,3.0,AWD,Premium,7.7,29146,Blue / Leather,"Phillip, ACT",6.0,Hatchback,5,4,69900
381,Audi,2013,Q7,2013 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.4,117441,White / Black,"Five Dock, NSW",6.0,SUV,4,7,28990
382,Audi,2021,Q5,2021 Audi Q5 45 Tfsi Quattro Sport Mhev,USED,Automatic,2.0,AWD,Hybrid,8.0,37605,Grey / Black,"Hoppers Crossing, VIC",4.0,SUV,4,5,73990
383,Audi,2013,A1,2013 Audi A1 Sportback 1.4 Tfsi S Line Comp,USED,Automatic,1.4,Front,Premium,5.3,160861,White / Black,"Minchinbury, NSW",4.0,Hatchback,5,5,17880
384,Audi,2018,Q2,2018 Audi Q2 1.4 Tfsi Design,USED,Automatic,1.4,Front,Premium,5.3,75278,Silver / Black,"Brooklyn, VIC",4.0,SUV,4,5,32897
385,Audi,2022,SQ5,2022 Audi SQ5 3.0 TDI Quattro Mhev,USED,Automatic,3.0,AWD,Hybrid,7.1,12320,Grey / Black,"Nedlands, WA",6.0,SUV,4,5,99900
386,Audi,2018,Q3,2018 Audi Q3 1.4 Tfsi (110KW),USED,Automatic,1.4,Front,Premium,5.9,51350,White / Black,"Artarmon, NSW",4.0,SUV,4,5,39990
387,Audi,2018,S4,2018 Audi S4 3.0 Tfsi Quattro Tiptronic,USED,Automatic,3.0,AWD,Premium,7.7,37714,Grey / Black,"Liverpool, NSW",6.0,Sedan,4,5,59888
388,Audi,2016,S3,2016 Audi S3 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.9,131161,Grey / Leather,"Epping, VIC",4.0,Sedan,4,5,34705
390,Audi,2014,A3,2014 Audi A3 1.8 Tfsi Ambition,USED,Automatic,1.8,Front,Premium,5.8,94700,Grey / Black,"Southbank, VIC",4.0,Convertible,2,4,24888
391,Audi,2017,A3,2017 Audi A3 2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,6.2,92657,Blue / Black,"Artarmon, NSW",4.0,Hatchback,5,5,28800
394,Audi,2022,A3,2022 Audi A3 35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,2348,Grey / Black,"Southport, QLD",4.0,Sedan,4,5,54990
396,Audi,2021,A1,2021 Audi A1 40 Tfsi S Line S Tronic,USED,Automatic,2.0,Front,Premium,6.4,61025,Blue / Silver And Black Silk Nappa,"Gosford, NSW",4.0,Hatchback,5,5,40990
397,Audi,2019,A3,2019 Audi A3 35 Tfsi Sprtbck (1.4 Tfsi Cod),USED,Automatic,1.4,Front,Premium,5.0,21748,Red / Black,"Southport, QLD",4.0,Other,4,5,37990
398,Audi,2017,Q5,2017 Audi Q5 2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.0,116997,White / Black,"Springwood, QLD",4.0,SUV,4,5,37990
400,Audi,2022,Q7,2022 Audi Q7 45 TDI Quattro Mhev,DEMO,Automatic,3.0,AWD,Hybrid,7.0,5798,Silver / Black,"Artarmon, NSW",6.0,SUV,4,7,117688
402,Audi,2016,Q3,2016 Audi Q3 1.4 Tfsi (110KW),USED,Automatic,1.4,Front,Premium,5.9,52180,Grey / Black,"Phillip, ACT",4.0,SUV,4,5,27990
404,Audi,2013,SQ5,2013 Audi SQ5 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.8,106223,Black / Black,"Jamisontown, NSW",6.0,SUV,5,5,29999
405,Audi,2014,A3,2014 Audi A3 1.4 Tfsi Attraction COD,USED,Automatic,1.4,Front,Premium,4.9,85738,Black / Leather,"Phillip, ACT",4.0,Convertible,2,4,19990
407,Audi,2023,A3,2023 Audi A3 40 Tfsi Quattro,DEMO,Automatic,2.0,AWD,Premium,6.6,2088,Black / Black,"Artarmon, NSW",4.0,Sedan,4,5,69788
411,Audi,2018,TT,2018 Audi TT 2.0 Tfsi Quattro S-Line,USED,Automatic,2.0,AWD,Premium,6.4,41752,White / Black,"Burwood, NSW",4.0,Coupe,2,4,58800
415,Audi,2022,Q5,2022 Audi Q5 40 TDI Quattro Sport Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2164,Black / Black,"Southport, QLD",4.0,SUV,4,5,89990
416,Audi,2022,E-Tron,2022 Audi E-Tron RS GT Quattro,USED,Automatic,,AWD,Electric,0.0,3050,Grey / Leather,"Toowoomba City, QLD",,Sedan,4,5,266990
419,Audi,2020,RS,2020 Audi RS Q8 Tfsi Quattro Mhev,USED,Automatic,4.0,AWD,Hybrid,12.1,23431,Black / Black,"Artarmon, NSW",8.0,SUV,4,5,209990
421,Audi,2012,A4,2012 Audi A4 1.8 Tfsi,USED,Automatic,1.8,Front,Premium,7.2,65901,Grey / Black,"Bentleigh, VIC",4.0,Sedan,4,5,17290
422,Audi,2018,Q7,2018 Audi Q7 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,51509,Black / Black,"Mayfield West, NSW",6.0,SUV,4,7,69990
423,Audi,2012,A1,2012 Audi A1 1.4 Tfsi Ambition,USED,Automatic,1.4,Front,Premium,5.3,114382,Blue / Cloth,"Lilydale, VIC",4.0,Hatchback,3,4,15990
425,Audi,2019,A4,2019 Audi A4 40 Tfsi S Tronic Sport,USED,Automatic,2.0,Front,Premium,5.3,61451,Black / Black,"Haberfield, NSW",4.0,Sedan,4,5,38990
427,Audi,2014,SQ5,2014 Audi SQ5 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.8,84904,Blue / Black,"Armidale, NSW",6.0,SUV,5,5,39990
428,Audi,2023,A4,2023 Audi A4 35 Tfsi S Line Mhev,DEMO,Automatic,2.0,Front,Premium,6.1,2005,Black / Black,"Artarmon, NSW",4.0,Sedan,4,5,67788
429,Audi,2020,Q7,2020 Audi Q7 50 TDI Quattro S Line (hybrid),USED,Automatic,3.0,AWD,Hybrid,7.0,53932,Black / Black,"Zetland, NSW",6.0,SUV,4,7,102880
430,Audi,2023,Q3,2023 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2088,Black / Black,"Artarmon, NSW",4.0,SUV,4,5,62788
431,Audi,2023,A4,2023 Audi A4 35 Tfsi S Line Mhev,DEMO,Automatic,2.0,Front,Premium,6.1,2088,Grey / Black,"Artarmon, NSW",4.0,Sedan,4,5,69788
432,Audi,2013,A1,2013 Audi A1 1.6 TDI Attraction,USED,Automatic,1.6,Front,Diesel,4.2,108830,Grey / Black,"Bentleigh, VIC",4.0,Hatchback,3,4,17490
435,Audi,2022,E-Tron,2022 Audi E-Tron RS GT Quattro,DEMO,Automatic,,AWD,Electric,0.0,2087,Grey / Black/Express Red Stitching,"Southport, QLD",,Sedan,4,5,288888
436,Audi,2016,Q5,2016 Audi Q5 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.9,56911,White / Black,"Nunawading, VIC",4.0,SUV,4,5,38900
439,Audi,2015,S3,2015 Audi S3 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.9,89987,White / Black,"Haberfield, NSW",4.0,Sedan,4,5,33990
441,Audi,2022,Q7,2022 Audi Q7 50 TDI Quattro S Line Mhev,DEMO,Automatic,3.0,AWD,Hybrid,6.8,1288,Black / Black,"Melbourne, VIC",6.0,SUV,4,7,139900
443,Audi,2023,S4,2023 Audi S4 3.0 Tfsi Quattro,DEMO,Automatic,3.0,AWD,Premium,8.6,3211,Blue / Black/Black,"Artarmon, NSW",6.0,Sedan,4,5,108588
444,Audi,2010,S3,2010 Audi S3 Sportback,USED,Automatic,2.0,AWD,Premium,8.4,207245,Black / Black,"Liverpool, NSW",4.0,Hatchback,5,5,14888
447,Audi,2015,A3,2015 Audi A3 1.8 Tfsi Ambition,USED,Automatic,1.8,Front,Premium,5.6,159613,Black / Black,"Cabramatta, NSW",4.0,Sedan,4,5,18990
448,Audi,2021,A4,2021 Audi A4 Avant 45 Tfsi Quat S Line Mhev,USED,-,2.0,AWD,Premium,7.3,39646,Grey / Black,"Smeaton Grange, NSW",4.0,Wagon,4,5,57588
449,Audi,2022,Q5,2022 Audi Q5 45 Tfsi Quattro Sport Mhev,DEMO,Automatic,2.0,AWD,Hybrid,8.0,7543,White / Black,"Melbourne, VIC",4.0,SUV,4,5,84900
452,Audi,2021,Q5,2021 Audi Q5 40 TDI Quattro Mhev,USED,Automatic,2.0,AWD,Hybrid,5.4,30188,White / Leather,"Belconnen, ACT",4.0,SUV,4,5,62825
454,Audi,2019,A3,2019 Audi A3 35 Tfsi S Line Plus,USED,Automatic,1.4,Front,Premium,5.1,19204,White / Black,"Mascot, NSW",4.0,Sedan,4,5,38990
455,Audi,2021,A5,2021 Audi A5 45 Tfsi Quattro S Line Mhev,USED,-,2.0,AWD,Hybrid,7.1,37305,Black / Black,"Mornington, VIC",4.0,Coupe,2,4,69990
461,Audi,2022,E-Tron,2022 Audi E-Tron S Quattro,USED,Automatic,,AWD,Electric,0.0,2604,Black / Black Leather,"Southport, QLD",,SUV,4,5,158990
462,Audi,2015,Q3,2015 Audi Q3 2.0 TDI Quattro (110KW),USED,Automatic,2.0,AWD,Diesel,5.2,111992,White / Black,"Everton Hills, QLD",4.0,SUV,4,5,21999
463,Audi,2021,A4,2021 Audi A4 35 Tfsi S Line Mhev,USED,Automatic,2.0,Front,Premium,6.1,43883,White / Black/Black,"Tullamarine, VIC",4.0,Sedan,4,5,51888
464,Audi,2022,Q7,2022 Audi Q7 55 Tfsi S Line Quattro Mhev,DEMO,Automatic,3.0,AWD,Hybrid,9.4,5131,Silver / Black,"Mornington, VIC",6.0,SUV,4,7,129990
466,Audi,2020,Q3,2020 Audi Q3 35 Tfsi S Line,USED,Automatic,1.4,Front,Premium,7.3,49681,White / Black,"Artarmon, NSW",4.0,SUV,4,5,45888
467,Audi,2019,Q5,2019 Audi Q5 45 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,96978,White / Black,"Blacktown, NSW",4.0,SUV,4,5,40880
470,Audi,2013,SQ5,2013 Audi SQ5 3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.8,94683,Black / Black,"Hendra, QLD",6.0,SUV,5,5,31538
471,Audi,2018,Q5,2018 Audi Q5 50 TDI Quattro Sport,USED,Automatic,3.0,AWD,Diesel,6.3,93602,Orange / Black Leather,"Southport, QLD",6.0,SUV,4,5,46990
472,Audi,2023,A5,2023 Audi A5 45 Tfsi Quattro S Line Mhev,DEMO,-,2.0,AWD,Hybrid,7.1,2088,Black / Black/Black,"Artarmon, NSW",4.0,Other,4,5,93888
474,Audi,2019,S3,2019 Audi S3 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.6,22889,Silver / Leather,"Liverpool, NSW",4.0,Other,4,5,56990
476,Audi,2017,A5,2017 Audi A5 2.0 Tfsi Quattro S Tronic Sprt,USED,Automatic,2.0,AWD,Premium,6.5,145378,Black / Black,"Mount Druitt, NSW",4.0,Coupe,2,4,34990
477,Audi,2022,SQ2,2022 Audi SQ2 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.7,9513,Grey / Black,"Greenway, ACT",4.0,SUV,4,5,67910
481,BMW,2016,X4,2016 BMW X4 Xdrive 20I,USED,Automatic,2.0,AWD,Premium,7.3,137000,Silver / Black,"Sumner, QLD",4.0,SUV,5,5,34500
485,BMW,2016,M4,2016 BMW M4,USED,Automatic,3.0,Rear,Premium,8.3,99978,Silver / Black,"Carlton, NSW",6.0,Coupe,2,4,69888
487,BMW,2016,220I,2016 BMW 220I M-Sport,USED,Automatic,2.0,Rear,Premium,6.4,118120,Grey / Black,"Caringbah, NSW",4.0,Convertible,2,4,28990
488,BMW,1990,M5,1990 BMW M5,USED,Manual,3.5,Rear,Premium,18.1,115198,Red / Beige,"Nunawading, VIC",6.0,Sedan,4,5,71990
492,BMW,2016,430I,2016 BMW 430I M Sport,USED,Automatic,2.0,Rear,Premium,5.8,31620,Grey / Red Leather,"Brookvale, NSW",4.0,Coupe,2,4,45555
497,BMW,2018,X6,2018 BMW X6 Xdrive 40D,USED,Automatic,3.0,AWD,Diesel,6.3,99100,Grey / Black,"New Lambton, NSW",6.0,SUV,4,5,58990
